X,Y,OBJECTID,PARKINGMID,ASSETID,ASSETCODE,OWNER,INSTYR,INSTYRCONF,MAT,MATCONF,LOCGEN,ACCESSIBLE,DURATION,FDMID,PARTNER,ASSETSTAT,INSTDATE,LOCATION,MAINTBY,LEGACYID,ADDDATE,MODDATE,SDATE,SOURCE,SACC
-63.565610678553057,44.666423588489337,60056,PKM8585,PKM8585,PKM,Halifax,,,,,Right-of-Way,,90,200000594,,In Service,,,Halifax,4A,,2016-10-07T14:03:20.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.572632133595931,44.645662186045875,60057,PKM8186,PKM8186,PKM,Halifax,,,,,Right-of-Way,,90,300001538,,In Service,,,Halifax,2A,,2016-10-07T13:05:17.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.577023926053087,44.643394250907861,60058,PKM8188,PKM8188,PKM,Halifax,,,,,Right-of-Way,,90,300001716,,In Service,,,Halifax,23B,,2016-10-07T13:21:09.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.565655462264921,44.666383455822405,60059,PKM8797,PKM8797,PKM,Halifax,,,,,Right-of-Way,,90,200000594,,In Service,,,Halifax,2B,,2016-10-07T14:03:20.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.564858636844981,44.667075022964767,60060,PKM8799,PKM8799,PKM,Halifax,,,,,Right-of-Way,,90,200000592,,In Service,,,Halifax,12A,,2016-10-07T14:04:32.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.578325441169326,44.649980590132245,60061,PKM8801,PKM8801,PKM,Halifax,,,,,Right-of-Way,,120,300001367,,In Service,,,Halifax,39A,,2016-10-06T19:43:32.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.580425714880022,44.650766922457407,60062,PKM8804,PKM8804,PKM,Halifax,,,,,Right-of-Way,,120,700004723,,In Service,,,Halifax,3A,,2016-10-06T19:46:13.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.580482530626796,44.650495884878296,60063,PKM8805,PKM8805,PKM,Halifax,,,,,Right-of-Way,,120,300001229,,In Service,,,Halifax,22A,,2016-10-06T19:45:48.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.584812275548956,44.640152936692225,60064,PKM8064,PKM8064,PKM,Halifax,,,,,Right-of-Way,,120,300001955,,In Service,,,Halifax,4B,,2016-10-07T13:38:10.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.584707795193196,44.640289302749458,60065,PKM8067,PKM8067,PKM,Halifax,,,,,Right-of-Way,,120,300001955,,In Service,,,Halifax,5A,,2016-10-07T13:38:10.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.582789679160896,44.640063349556691,60066,PKM8068,PKM8068,PKM,Halifax,,,,,Right-of-Way,,120,700006001,,In Service,,,Halifax,10A,,2016-10-07T13:29:31.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.582293012318388,44.639528376757774,60067,PKM8069,PKM8069,PKM,Halifax,,,,,Right-of-Way,,120,700006003,,In Service,,,Halifax,1A,,2016-10-07T13:29:17.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.584881596742797,44.639654051960648,60068,PKM8070,PKM8070,PKM,Halifax,,,,,Right-of-Way,,120,300001985,,In Service,,,Halifax,44B,,2016-10-07T13:36:35.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.583009337909104,44.64015742310837,60069,PKM8071,PKM8071,PKM,Halifax,,,,,Right-of-Way,,120,300001954,,In Service,,,Halifax,30,,2016-10-07T13:37:18.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.582382517758354,44.640326214754353,60070,PKM8072,PKM8072,PKM,Halifax,,,,,Right-of-Way,,120,300001924,,In Service,,,Halifax,26B,,2016-10-07T13:30:14.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.571470244522608,44.64228349659831,60071,PKM8076,PKM8076,PKM,Halifax,,,,,Right-of-Way,,120,300001817,,In Service,,,Halifax,9B,,2016-10-07T13:08:00.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.571003916482212,44.641025170891737,60072,PKM8073,PKM8073,PKM,Halifax,,,,,Right-of-Way,,120,300001887,,In Service,,,Halifax,16,,2016-10-07T13:13:45.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.581627816138713,44.640530620892093,60073,PKM8074,PKM8074,PKM,Halifax,,,,,Right-of-Way,,120,300001924,,In Service,,,Halifax,18A,,2016-10-07T13:30:14.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.569117886475212,44.64003950100696,60074,PKM8075,PKM8075,PKM,Halifax,,,,,Right-of-Way,,120,300001994,,In Service,,,Halifax,20B,,2016-10-07T13:11:46.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.5717804723161,44.642889692176766,60075,PKM8077,PKM8077,PKM,Halifax,,,,,Right-of-Way,,120,300001817,,In Service,,,Halifax,19B,,2016-10-07T13:08:00.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.593617623947644,44.647315983908904,60076,PKM8079,PKM8079,PKM,Halifax,,,,,Right-of-Way,,90,700004782,,In Service,,,Halifax,17A,,2016-10-07T13:57:08.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.597009693901505,44.646047997180744,60077,PKM8080,PKM8080,PKM,Halifax,,,,,Right-of-Way,,30,300001544,,In Service,,,Halifax,5B,,2016-10-07T13:57:59.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.596881523175092,44.645845917062445,60078,PKM8083,PKM8083,PKM,Halifax,,,,,Right-of-Way,,30,300001544,,In Service,,,Halifax,1B,,2016-10-07T13:57:59.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.59699702585938,44.646033171587753,60079,PKM8084,PKM8084,PKM,Halifax,,,,,Right-of-Way,,30,300001544,,In Service,,,Halifax,5A,,2016-10-07T13:57:59.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.599631925623193,44.645048158166944,60080,PKM8085,PKM8085,PKM,Halifax,,,,,Right-of-Way,,30,300001597,,In Service,,,Halifax,4B,,2016-10-07T13:57:34.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.599676059853117,44.645144536635463,60081,PKM8087,PKM8087,PKM,Halifax,,,,,Right-of-Way,,30,300001597,,In Service,,,Halifax,6,,2016-10-07T13:57:34.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.584526278911945,44.652070038805981,60082,PKM8089,PKM8089,PKM,Halifax,,,,,Right-of-Way,,90,300001105,,In Service,,,Halifax,7,,2016-10-06T19:47:16.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.578188453478397,44.650822076275254,60083,PKM8109,PKM8109,PKM,Halifax,,,,,Right-of-Way,,90,300001349,,In Service,,,Halifax,22A,,2016-10-06T19:44:13.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.577742889097465,44.649939377551377,60084,PKM8110,PKM8110,PKM,Halifax,,,,,Right-of-Way,,90,300001349,,In Service,,,Halifax,12A,,2016-10-06T19:44:13.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.573703723118584,44.647383867448298,60085,PKM8034,PKM8034,PKM,Halifax,,,,,Right-of-Way,,90,300001440,,In Service,,,Halifax,7,,2016-10-07T12:58:02.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.574291126991291,44.64778552186764,60086,PKM8035,PKM8035,PKM,Halifax,,,,,Right-of-Way,,90,300001441,,In Service,,,Halifax,33B,,2018-03-09T13:16:22.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.574722180885431,44.649219984254003,60087,PKM8036,PKM8036,PKM,Halifax,,,,,Right-of-Way,,90,300001318,,In Service,,,Halifax,6B,,2016-10-06T19:49:39.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.574203435249878,44.649018684004119,60088,PKM8037,PKM8037,PKM,Halifax,,,,,Right-of-Way,,90,300001376,,In Service,,,Halifax,47,,2016-10-06T19:50:48.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.573853002457547,44.648039184901741,60089,PKM8039,PKM8039,PKM,Halifax,,,,,Right-of-Way,,90,300001432,,In Service,,,Halifax,26,,2016-10-07T13:00:02.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.573805391747477,44.64795092392491,60090,PKM8040,PKM8040,PKM,Halifax,,,,,Right-of-Way,,90,300001432,,In Service,,,Halifax,24A,,2016-10-07T13:00:02.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.573703165264789,44.648068347429408,60091,PKM8041,PKM8041,PKM,Halifax,,,,,Right-of-Way,,90,300001432,,In Service,,,Halifax,35A,,2016-10-07T13:00:02.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.57132723183107,44.645120997594461,60092,PKM8046,PKM8046,PKM,Halifax,,,,,Right-of-Way,,90,300001569,,In Service,,,Halifax,17B,,2016-10-07T13:03:34.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.573091265232598,44.648635270675065,60093,PKM8047,PKM8047,PKM,Halifax,,,,,Right-of-Way,,90,300001362,,In Service,,,Halifax,3A,,2016-10-07T13:02:03.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.572403986666593,44.643737952557935,60094,PKM8048,PKM8048,PKM,Halifax,,,,,Right-of-Way,,90,300001720,,In Service,,,Halifax,40B,,2016-10-07T13:07:16.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.573075038963609,44.647539696929108,60095,PKM8049,PKM8049,PKM,Halifax,,,,,Right-of-Way,,90,300001431,,In Service,,,Halifax,1B,,2016-10-07T12:58:21.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.572693700532248,44.646076184778728,60096,PKM8051,PKM8051,PKM,Halifax,,,,,Right-of-Way,,90,300001538,,In Service,,,Halifax,13A,,2016-10-07T13:05:17.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.578245916012158,44.643888196157917,60097,PKM8052,PKM8052,PKM,Halifax,,,,,Right-of-Way,,90,300001648,,In Service,,,Halifax,6,,2016-10-07T13:21:48.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.575868983651858,44.645108335209805,60098,PKM8054,PKM8054,PKM,Halifax,,,,,Right-of-Way,,120,300001634,,In Service,,,Halifax,17B,,2016-10-07T13:18:18.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.575420432372624,44.645389022533706,60099,PKM8055,PKM8055,PKM,Halifax,,,,,Right-of-Way,,120,300001588,,In Service,,,Halifax,10A,,2016-10-07T13:17:28.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.575427909050731,44.645406531333137,60100,PKM8056,PKM8056,PKM,Halifax,,,,,Right-of-Way,,120,300001588,,In Service,,,Halifax,10B,,2016-10-07T13:17:28.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.577065461456883,44.647021394490039,60101,PKM8058,PKM8058,PKM,Halifax,,,,,Right-of-Way,,120,300001483,,In Service,,,Halifax,56A,,2016-10-07T12:52:44.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.575211018011899,44.650748509720948,60102,PKM9175,PKM9175,PKM,Halifax,,,,,Right-of-Way,,120,300001246,,In Service,,,Halifax,4B,,2016-10-06T19:49:02.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.566037166310615,44.665231007245566,60103,PKM9177,PKM9177,PKM,Halifax,,,,,Right-of-Way,,90,200002703,,In Service,,,Halifax,5A,,2018-04-13T15:00:20.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.567181557100511,44.665194629880027,60104,PKM9179,PKM9179,PKM,Halifax,,,,,Right-of-Way,,90,200000596,,In Service,,,Halifax,9B,,2018-03-09T12:35:35.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.578176403477165,44.64968869389461,60105,PKM8526,PKM8526,PKM,Halifax,,,,,Right-of-Way,,120,300001367,,In Service,,,Halifax,35A,,2016-10-06T19:43:32.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.580268353398431,44.639682494505031,60106,PKM8530,PKM8530,PKM,Halifax,,,,,Right-of-Way,,120,700004867,,In Service,,,Halifax,5B,,2016-10-07T13:26:20.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.565766270353535,44.664902099753135,60107,PKM9180,PKM9180,PKM,Halifax,,,,,Right-of-Way,,90,200002703,,In Service,,,Halifax,8B,,2016-10-07T14:04:57.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.579967018027943,44.651683305948332,60108,PKM8527,PKM8527,PKM,Halifax,,,,,Right-of-Way,,120,700004713,,In Service,,,Halifax,86A,,2016-10-06T19:48:22.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.581947022593454,44.640442805503383,60109,PKM8528,PKM8528,PKM,Halifax,,,,,Right-of-Way,,120,300001924,,In Service,,,Halifax,22B,,2016-10-07T13:30:14.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.580028379250059,44.639743755420874,60110,PKM8531,PKM8531,PKM,Halifax,,,,,Right-of-Way,,120,700004867,,In Service,,,Halifax,1A,,2016-10-07T13:26:20.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.583207753297494,44.638615491327393,60111,PKM8532,PKM8532,PKM,Halifax,,,,,Right-of-Way,,120,700004776,,In Service,,,Halifax,24B,,2016-10-07T13:28:23.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.580578833618503,44.639290097635914,60112,PKM8533,PKM8533,PKM,Halifax,,,,,Right-of-Way,,120,700004774,,In Service,,,Halifax,14A,,2016-10-07T13:26:43.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.587226584113296,44.641398083777467,60113,PKM8535,PKM8535,PKM,Halifax,,,,,Right-of-Way,,120,700004847,,In Service,,,Halifax,37A,,2016-10-07T13:40:10.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.575557603319879,44.644474334284077,60114,PKM8342,PKM8342,PKM,Halifax,,,,,Right-of-Way,,120,300001634,,In Service,,,Halifax,14,,2016-10-07T13:18:18.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.579514489008631,44.64154367711042,60115,PKM8274,PKM8274,PKM,Halifax,,,,,Right-of-Way,,120,300001864,,In Service,,,Halifax,30A,,2016-10-07T13:24:57.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.584712593993437,44.63822575016161,60116,PKM8276,PKM8276,PKM,Halifax,,,,,Right-of-Way,,120,700004777,,In Service,,,Halifax,34,,2016-10-07T13:35:34.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.576099405115492,44.645183663958619,60117,PKM8341,PKM8341,PKM,Halifax,,,,,Right-of-Way,,120,300001634,,In Service,,,Halifax,40,,2016-10-07T13:18:18.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.577500266715653,44.647889121413137,60118,PKM8343,PKM8343,PKM,Halifax,,,,,Right-of-Way,,120,700004728,,In Service,,,Halifax,58A,,2016-10-07T13:55:37.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.571324652767878,44.644498210410987,60119,PKM8344,PKM8344,PKM,Halifax,,,,,Right-of-Way,,120,300001687,,In Service,,,Halifax,52B,,2016-10-07T13:06:47.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.569355860075454,44.642309677791317,60120,PKM8345,PKM8345,PKM,Halifax,,,,,Right-of-Way,,120,300001781,,In Service,,,Halifax,3B,,2016-10-07T13:09:09.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.584623179283334,44.640130752609132,60121,PKM8347,PKM8347,PKM,Halifax,,,,,Right-of-Way,,120,300001955,,In Service,,,Halifax,3B,,2016-10-07T13:38:10.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.582567524892816,44.640049495270546,60122,PKM8348,PKM8348,PKM,Halifax,,,,,Right-of-Way,,120,700006003,,In Service,,,Halifax,11,,2016-10-07T13:29:17.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.583635169014713,44.641160526287756,60123,PKM8349,PKM8349,PKM,Halifax,,,,,Right-of-Way,,120,300001860,,In Service,,,Halifax,24A,,2016-10-07T13:38:36.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.576062225642517,44.645106242068593,60124,PKM8391,PKM8391,PKM,Halifax,,,,,Right-of-Way,,120,300001634,,In Service,,,Halifax,38B,,2018-04-13T11:28:27.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.569842081307812,44.641552101961736,60125,PKM8395,PKM8395,PKM,Halifax,,,,,Right-of-Way,,120,300001899,,In Service,,,Halifax,30,,2016-10-07T13:09:48.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.575648275671391,44.644559666290654,60126,PKM8392,PKM8392,PKM,Halifax,,,,,Right-of-Way,,120,300001634,,In Service,,,Halifax,18,,2016-10-07T13:18:18.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.569464785295217,44.642281019221016,60127,PKM8393,PKM8393,PKM,Halifax,,,,,Right-of-Way,,120,300001781,,In Service,,,Halifax,5A,,2016-10-07T13:09:09.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.569956751253827,44.641791531236784,60128,PKM8394,PKM8394,PKM,Halifax,,,,,Right-of-Way,,120,300001899,,In Service,,,Halifax,34B,,2016-10-07T13:09:48.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.579523149666279,44.641562147098035,60129,PKM8400,PKM8400,PKM,Halifax,,,,,Right-of-Way,,120,300001864,,In Service,,,Halifax,30B,,2016-10-07T13:24:57.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.579870851580154,44.651815005376619,60130,PKM8401,PKM8401,PKM,Halifax,,,,,Right-of-Way,,120,700004713,,In Service,,,Halifax,53B,,2016-10-06T19:48:22.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.575362679682989,44.650804636851291,60131,PKM8558,PKM8558,PKM,Halifax,,,,,Right-of-Way,,120,300001246,,In Service,,,Halifax,6B,,2016-10-06T19:49:02.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.577285400479468,44.643907772390158,60132,PKM8560,PKM8560,PKM,Halifax,,,,,Right-of-Way,,120,300001716,,In Service,,,Halifax,33A,,2016-10-07T13:21:09.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.578010322947435,44.64419782952185,60133,PKM8561,PKM8561,PKM,Halifax,,,,,Right-of-Way,,120,700006410,,In Service,,,Halifax,50B,,2016-10-07T13:21:33.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.574236200401543,44.641084578710306,60134,PKM8562,PKM8562,PKM,Halifax,,,,,Right-of-Way,,120,300001992,,In Service,,,Halifax,41A,,2016-10-07T13:52:40.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.577644420267589,44.649740870004379,60135,PKM8191,PKM8191,PKM,Halifax,,,,,Right-of-Way,,90,300001349,,In Service,,,Halifax,8B,,2016-10-06T19:44:13.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.580187796077027,44.64970157256537,60136,PKM8193,PKM8193,PKM,Halifax,,,,,Right-of-Way,,90,700004715,,In Service,,,Halifax,3B,,2016-10-06T19:44:50.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.575272072010186,44.647864225405321,60137,PKM8194,PKM8194,PKM,Halifax,,,,,Right-of-Way,,90,300001448,,In Service,,,Halifax,30B,,2016-10-07T12:46:38.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.576089470646771,44.647761421492206,60138,PKM8198,PKM8198,PKM,Halifax,,,,,Right-of-Way,,90,300001418,,In Service,,,Halifax,2A,,2016-10-07T12:48:04.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.575270914980102,44.645868525252432,60139,PKM10048,PKM10048,PKM,Halifax,,,STEEL,,Right-of-Way,,90,300001522,,In Service,,,Halifax,17A,2016-03-30T00:00:00.000Z,2016-10-07T12:54:05.000Z,2016-03-16T00:00:00.000Z,FINANCE,Interactive
-63.575241475391607,44.645874001221365,60140,PKM10049,PKM10049,PKM,Halifax,,,STEEL,,Right-of-Way,,90,300001522,,In Service,,,Halifax,17B,2016-03-30T00:00:00.000Z,2016-10-07T12:54:05.000Z,2016-03-16T00:00:00.000Z,FINANCE,Interactive
-63.574740364583413,44.646007100725086,60141,PKM10050,PKM10050,PKM,Halifax,,,STEEL,,Right-of-Way,,90,300001514,,In Service,,,Halifax,13B,2016-03-30T00:00:00.000Z,2018-03-08T17:52:06.000Z,2016-03-16T00:00:00.000Z,FINANCE,Interactive
-63.574713592991301,44.646012598410927,60142,PKM10051,PKM10051,PKM,Halifax,,,STEEL,,Right-of-Way,,90,300001514,,In Service,,,Halifax,13A,2016-03-30T00:00:00.000Z,2018-03-08T17:52:11.000Z,2016-03-16T00:00:00.000Z,FINANCE,Interactive
-63.575041433154247,44.647043933837573,60143,PKM10052,PKM10052,PKM,Halifax,,,STEEL,,Right-of-Way,,90,300001457,,In Service,,,Halifax,15B,2016-03-30T00:00:00.000Z,2016-10-07T12:50:13.000Z,2016-03-16T00:00:00.000Z,FINANCE,Interactive
-63.575011961226402,44.64705131550874,60144,PKM10053,PKM10053,PKM,Halifax,,,STEEL,,Right-of-Way,,90,300001457,,In Service,,,Halifax,15A,2016-03-30T00:00:00.000Z,2016-10-07T12:50:13.000Z,2016-03-16T00:00:00.000Z,FINANCE,Interactive
-63.572710679589427,44.647201240561934,60145,PKM10056,PKM10056,PKM,Halifax,,,STEEL,,Right-of-Way,,90,300001481,,In Service,,,Halifax,78,2016-03-30T00:00:00.000Z,2016-10-07T12:57:40.000Z,2016-03-16T00:00:00.000Z,FINANCE,Interactive
-63.572744303530513,44.647268187949273,60146,PKM10057,PKM10057,PKM,Halifax,,,STEEL,,Right-of-Way,,90,300001481,,In Service,,,Halifax,80,2016-03-30T00:00:00.000Z,2016-10-07T12:57:40.000Z,2016-03-16T00:00:00.000Z,FINANCE,Interactive
-63.574142427963977,44.648620625327212,60147,PKM10058,PKM10058,PKM,Halifax,,,STEEL,,Right-of-Way,,30,300001376,,In Service,,,Halifax,28A,2016-03-30T00:00:00.000Z,2016-10-06T19:50:48.000Z,2016-03-16T00:00:00.000Z,FINANCE,Interactive
-63.574653629547775,44.648525710397145,60148,PKM10059,PKM10059,PKM,Halifax,,,STEEL,,Right-of-Way,,90,300001389,,In Service,,,Halifax,39,2016-03-30T00:00:00.000Z,2018-03-09T13:17:12.000Z,2016-03-16T00:00:00.000Z,FINANCE,Interactive
-63.588961884900463,44.637667070057645,60149,PKM10075,PKM10075,PKM,Halifax,2017,Moderate – Value based on good indication(s) from reliable source,STEEL,,Right-of-Way,,180,700004771,,In Service,,,,11A,2016-10-06T17:41:41.000Z,2018-03-09T13:26:37.000Z,,FINANCE,
-63.578342592703038,44.649571449416818,60150,PKM10078,PKM10078,PKM,Halifax,2016,Highly Accurate - Measured Value or Known Fact,STEEL,,Right-of-Way,Yes,120,300001367,,In Service,,,Halifax,68A,2016-10-06T18:00:48.000Z,2018-03-09T13:26:37.000Z,,FINANCE,
-63.588969620293369,44.637684276284951,60151,PKM10076,PKM10076,PKM,Halifax,2017,Moderate – Value based on good indication(s) from reliable source,STEEL,,Right-of-Way,,180,700004771,,In Service,,,,11B,2016-10-06T17:41:45.000Z,2018-03-09T13:26:37.000Z,,FINANCE,
-63.578351599212091,44.649592476993824,60152,PKM10077,PKM10077,PKM,Halifax,2016,Highly Accurate - Measured Value or Known Fact,STEEL,,Right-of-Way,Yes,120,300001367,,In Service,,,Halifax,68B,2016-10-06T18:00:44.000Z,2018-03-09T13:26:37.000Z,,FINANCE,
-63.568292220643073,44.665375598374723,60153,PKM7782,PKM7782,PKM,Halifax,,,,,Right-of-Way,,90,200000589,,In Service,,,Halifax,6,,2016-10-07T13:59:58.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.573103439201326,44.647987566469681,60154,PKM7972,PKM7972,PKM,Halifax,,,,,Right-of-Way,,90,300001423,,In Service,,,Halifax,82A,,2016-10-07T13:01:14.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.56734082031555,44.667439652670872,60155,PKM8919,PKM8919,PKM,Halifax,,,,,Right-of-Way,,120,200000568,,In Service,,,Halifax,22B,,2016-10-07T14:01:43.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.567129548238825,44.666968871480989,60156,PKM8160,PKM8160,PKM,Halifax,,,,,Right-of-Way,,120,200000566,,In Service,,,Not Applicable,15A,,2018-03-09T13:00:46.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.572719729217603,44.645827496372576,60157,PKM8837,PKM8837,PKM,Halifax,,,,,Right-of-Way,,90,300001538,,In Service,,,Halifax,6,,2016-10-07T13:05:17.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.569329094771568,44.642314610172818,60158,PKM9148,PKM9148,PKM,Halifax,,,,,Right-of-Way,,120,300001781,,In Service,,,Halifax,3A,,2016-10-07T13:09:09.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.574862817533045,44.6473518644056,60159,PKM8333,PKM8333,PKM,Halifax,,,,,Right-of-Way,,90,300001448,,In Service,,,Halifax,21B,,2016-10-07T12:46:38.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.575512926507528,44.644429873543864,60160,PKM8416,PKM8416,PKM,Halifax,,,,,Right-of-Way,,120,300001634,,In Service,,,Halifax,12,,2016-10-07T13:18:18.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
